run	container_id	container_name	image	fuzzer	outdir	archive_name
1	f36ae74e0abccb9e75f3dc590c7af22a395ba44f3d523143e2f9d64f40a205dc	-	lightftp	chatafl-opt	out-lightftp-chatafl_opt	out-lightftp-chatafl_opt_1.tar.gz
