run	container_id	container_name	image	fuzzer	outdir	archive_name
1	0249bca04244766fdd4f541372b9511144444ce367707fcb0b5362679f4cc3d3	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-c2be2c64bd85-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
