run	container_id	container_name	image	fuzzer	outdir	archive_name
1	0fefd1e3020d40f84f1ac204800b5edef857b4531b7fa6f827728a7944061a32	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-a3fcdf249591-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
