subject,fuzzer,data_type,time,data
exim,aflnet,nodes,0,0.0
exim,aflnet,nodes,1,9.0
exim,aflnet,nodes,61,14.8
exim,aflnet,nodes,121,15.8
exim,aflnet,nodes,181,16.0
exim,aflnet,edges,0,0.0
exim,aflnet,edges,1,15.4
exim,aflnet,edges,61,48.2
exim,aflnet,edges,121,58.2
exim,aflnet,edges,181,59.0
exim,chatafl,nodes,0,0.0
exim,chatafl,nodes,1,15.6
exim,chatafl,nodes,61,17.4
exim,chatafl,nodes,121,17.4
exim,chatafl,nodes,181,17.4
exim,chatafl,edges,0,0.0
exim,chatafl,edges,1,39.0
exim,chatafl,edges,61,75.6
exim,chatafl,edges,121,77.2
exim,chatafl,edges,181,77.2
exim,chatafl_opt,nodes,0,0.0
exim,chatafl_opt,nodes,1,17.0
exim,chatafl_opt,nodes,61,17.8
exim,chatafl_opt,nodes,121,17.8
exim,chatafl_opt,nodes,181,17.8
exim,chatafl_opt,edges,0,0.0
exim,chatafl_opt,edges,1,69.8
exim,chatafl_opt,edges,61,87.4
exim,chatafl_opt,edges,121,101.8
exim,chatafl_opt,edges,181,102.2
