run	container_id	container_name	image	fuzzer	outdir	archive_name
1	b23c61e23e8198220d16ff1bef9527979a1aa1bc9009bb420db1ea3063e85b9e	-	lightftp	chatafl-opt	out-lightftp-chatafl_opt	out-lightftp-chatafl_opt_1.tar.gz
