# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, n_nodes, n_edges, chat_times, llm_calls, llm_prompt_tok, llm_compl_tok, llm_dedup, hyp_fitness, hyp_success, hyp_failure, mqtt_diff_avg, mqtt_diff_last, mqtt_diff_pos
1777041743, 0, 0, 461, 461, 29, 6.36%, 0, 0, 2, 4.56, 14, 95, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041748, 0, 0, 463, 463, 29, 6.66%, 0, 0, 2, 5.29, 14, 95, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041754, 0, 0, 466, 466, 29, 6.68%, 0, 0, 2, 6.06, 15, 98, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041759, 0, 0, 468, 468, 29, 6.74%, 0, 0, 2, 4.77, 15, 98, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041764, 0, 0, 471, 471, 29, 6.77%, 0, 0, 2, 5.30, 16, 101, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041769, 0, 0, 473, 473, 29, 6.77%, 0, 0, 2, 5.21, 16, 103, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041774, 0, 0, 475, 475, 29, 6.78%, 0, 0, 2, 5.93, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041779, 0, 0, 477, 477, 29, 6.79%, 0, 0, 2, 5.57, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041785, 0, 0, 479, 479, 29, 6.80%, 0, 0, 2, 1.11, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041790, 0, 0, 482, 482, 29, 6.81%, 0, 0, 2, 3.61, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041795, 0, 0, 484, 484, 29, 6.83%, 0, 0, 2, 0.66, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041801, 0, 0, 486, 486, 29, 6.83%, 0, 0, 2, 5.12, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041806, 0, 0, 487, 487, 29, 6.83%, 0, 0, 2, 5.23, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041811, 0, 0, 490, 490, 29, 6.85%, 0, 0, 2, 5.24, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041816, 0, 0, 492, 492, 29, 6.86%, 0, 0, 2, 5.15, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041821, 0, 0, 493, 493, 29, 6.87%, 0, 0, 2, 5.53, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041827, 0, 0, 494, 494, 29, 6.88%, 0, 0, 2, 2.67, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041837, 0, 0, 495, 495, 29, 6.88%, 0, 0, 2, 5.38, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041842, 0, 0, 497, 497, 29, 6.89%, 0, 0, 2, 5.64, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041853, 0, 0, 498, 498, 29, 6.89%, 0, 0, 2, 5.88, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041858, 0, 0, 499, 499, 29, 6.91%, 0, 0, 2, 6.12, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041863, 0, 0, 501, 501, 29, 6.91%, 0, 0, 2, 6.06, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041868, 0, 0, 502, 502, 29, 6.92%, 0, 0, 2, 5.73, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041873, 0, 0, 503, 503, 29, 6.93%, 0, 0, 2, 4.43, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041879, 0, 0, 504, 504, 29, 6.94%, 0, 0, 2, 5.37, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041889, 0, 0, 505, 505, 29, 6.94%, 0, 0, 2, 5.70, 16, 104, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041894, 0, 0, 506, 506, 29, 6.94%, 0, 0, 2, 5.45, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041900, 0, 0, 507, 507, 29, 6.94%, 0, 0, 2, 5.82, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041905, 0, 0, 509, 509, 29, 6.94%, 0, 0, 2, 7.25, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041910, 0, 0, 511, 511, 29, 6.98%, 0, 0, 2, 0.66, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041915, 0, 0, 513, 513, 29, 6.98%, 0, 0, 2, 5.39, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041926, 0, 0, 514, 514, 29, 6.99%, 0, 0, 2, 5.49, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041931, 0, 0, 516, 516, 29, 7.00%, 0, 0, 2, 5.41, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041941, 0, 0, 517, 517, 29, 7.00%, 0, 0, 2, 5.45, 16, 105, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041946, 0, 0, 519, 519, 29, 7.01%, 0, 0, 2, 5.66, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041951, 0, 0, 520, 520, 29, 7.01%, 0, 0, 2, 5.79, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041956, 0, 0, 521, 521, 29, 7.01%, 0, 0, 2, 5.73, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041972, 0, 0, 522, 522, 29, 7.02%, 0, 0, 2, 5.68, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041982, 0, 0, 523, 523, 29, 7.02%, 0, 0, 2, 5.93, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777041993, 0, 0, 524, 524, 29, 7.02%, 0, 0, 2, 5.71, 16, 106, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042003, 0, 0, 525, 525, 29, 7.02%, 0, 0, 2, 5.60, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042009, 0, 0, 526, 526, 29, 7.02%, 0, 0, 2, 5.39, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042034, 0, 0, 527, 527, 29, 7.03%, 0, 0, 2, 5.82, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042039, 0, 0, 528, 528, 29, 7.04%, 0, 0, 2, 5.59, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042055, 0, 0, 529, 529, 29, 7.04%, 0, 0, 2, 7.07, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042071, 0, 0, 530, 530, 29, 7.04%, 0, 0, 2, 5.76, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042076, 0, 0, 531, 531, 29, 7.04%, 0, 0, 2, 6.00, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042081, 0, 0, 532, 532, 29, 7.05%, 0, 0, 2, 6.53, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042087, 0, 0, 534, 534, 29, 7.06%, 0, 0, 2, 5.75, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042097, 0, 0, 536, 536, 29, 7.07%, 0, 0, 2, 5.50, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042103, 0, 0, 537, 537, 29, 7.07%, 0, 0, 2, 0.66, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042108, 0, 0, 538, 538, 29, 7.08%, 0, 0, 2, 5.37, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042119, 0, 0, 539, 539, 29, 7.08%, 0, 0, 2, 5.58, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042124, 0, 0, 540, 540, 29, 7.08%, 0, 0, 2, 5.19, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042145, 0, 0, 541, 541, 29, 7.08%, 0, 0, 2, 4.97, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042155, 0, 0, 543, 543, 29, 7.08%, 0, 0, 2, 6.10, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042161, 0, 0, 544, 544, 29, 7.08%, 0, 0, 2, 5.78, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042171, 0, 0, 545, 545, 29, 7.09%, 0, 0, 2, 11.61, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042176, 0, 0, 546, 546, 29, 7.09%, 0, 0, 2, 7.95, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042186, 0, 0, 547, 547, 29, 7.09%, 0, 0, 2, 6.31, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042201, 0, 0, 548, 548, 29, 7.10%, 0, 0, 2, 6.46, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042212, 0, 0, 549, 549, 29, 7.10%, 0, 0, 2, 6.00, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042222, 0, 0, 550, 550, 29, 7.11%, 0, 0, 2, 5.63, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042237, 0, 0, 551, 551, 29, 7.11%, 0, 0, 2, 5.56, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042248, 0, 0, 553, 553, 29, 7.11%, 0, 0, 2, 2.94, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
1777042253, 0, 0, 554, 554, 29, 7.11%, 0, 0, 2, 5.01, 16, 107, 0, 370, 103454, 37839, 0, 0.000, 0, 0, 0.000000, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0
