run	container_id	container_name	image	fuzzer	outdir	archive_name
1	fd64ec4505175cce03c4dd919bb1714af9337d67e2b2bfb81f8949ce9f19d000	-	exim	chatafl-opt	out-exim-chatafl_opt	out-exim-chatafl_opt_1.tar.gz
