run	container_id	container_name	image	fuzzer	outdir	archive_name
1	8c16a032747022b910b19765aa8001e2c9012b2a18a5c97fa019b9de53cd101b	-	bftpd	chatafl-opt	out-bftpd-chatafl_opt	out-bftpd-chatafl_opt_1.tar.gz
