1777026786, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.89, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722100, 1.000000, 78472, 0, 0, 1, 1, 0, 338, 3
1777026792, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.67, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722163, 1.000000, 78497, 0, 0, 1, 1, 0, 338, 3
1777026797, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.79, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722227, 1.000000, 78522, 0, 0, 1, 1, 0, 338, 3
1777026803, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 0.66, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722291, 1.000000, 78547, 0, 0, 1, 1, 0, 338, 3
1777026808, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 5.18, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722358, 1.000000, 78573, 0, 0, 1, 1, 0, 338, 3
1777026814, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.87, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722419, 1.000000, 78597, 0, 0, 1, 1, 0, 338, 3
1777026819, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.94, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722488, 1.000000, 78624, 0, 0, 1, 1, 0, 339, 3
1777026824, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.69, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722546, 1.000000, 78647, 0, 0, 1, 1, 0, 339, 3
1777026829, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.90, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722613, 1.000000, 78673, 0, 0, 1, 1, 0, 339, 3
1777026835, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 0.95, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722674, 1.000000, 78697, 0, 0, 1, 1, 0, 339, 3
1777026840, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 5.36, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722742, 1.000000, 78724, 0, 0, 1, 1, 0, 339, 3
1777026846, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 0.66, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722801, 1.000000, 78747, 0, 0, 1, 1, 0, 339, 3
1777026851, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.85, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722870, 1.000000, 78774, 0, 0, 1, 1, 0, 339, 3
1777026856, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.84, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722928, 1.000000, 78797, 0, 0, 1, 1, 0, 339, 3
1777026861, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.87, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.722992, 1.000000, 78822, 0, 0, 1, 1, 0, 340, 3
1777026867, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.74, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.723055, 1.000000, 78847, 0, 0, 1, 1, 0, 340, 3
1777026872, 6, 407, 1063, 1055, 4, 8.19%, 0, 0, 3, 4.98, 17, 142, 6, 362, 103343, 35571, 0, 0.000, 0, 0, 0.723124, 1.000000, 78874, 0, 0, 1, 1, 0, 340, 3
