run	container_id	container_name	image	fuzzer	outdir	archive_name
1	5d3690e6a5e7c32cfa9771a4d96f89e00acad40411e8e3dd900f80e1a07e0078	-	proftpd	chatafl-opt	out-proftpd-chatafl_opt	out-proftpd-chatafl_opt_1.tar.gz
