subject,fuzzer,data_type,time,data
mosquitto,chatafl_opt,edges,181,32.8
mosquitto,chatafl_opt,edges,241,33.8
mosquitto,chatafl_opt,edges,301,35.0
mosquitto,chatafl_opt,edges,361,36.2
mosquitto,chatafl_opt,edges,421,37.2
mosquitto,chatafl_opt,edges,481,37.3
mosquitto,chatafl_opt,edges,541,37.5
mosquitto,chatafl_opt,edges,601,38.1
mosquitto,chatafl_opt,edges,661,39.0
mosquitto,chatafl_opt,edges,721,39.3
mosquitto,chatafl_opt,edges,781,40.0
mosquitto,chatafl_opt,edges,841,40.4
mosquitto,chatafl_opt,edges,901,40.4
mosquitto,chatafl_opt,edges,961,40.6
mosquitto,chatafl_opt,edges,1021,41.0
mosquitto,chatafl_opt,edges,1081,41.2
mosquitto,chatafl_opt,edges,1141,41.4
mosquitto,chatafl_opt,edges,1201,41.5
mosquitto,chatafl_opt,edges,1261,41.7
mosquitto,chatafl_opt,edges,1321,41.9
mosquitto,chatafl_opt,edges,1381,42.0
