run	container_id	container_name	image	fuzzer	outdir	archive_name
1	9a508dbecae8282d5be387e2e2d991540c568a8e39faddbff2c2ec02e0b1348a	-	exim	chatafl-opt	out-exim-chatafl_opt	out-exim-chatafl_opt_1.tar.gz
