subject,fuzzer,data_type,time,data
kamailio,chatafl,nodes,0,0.0
kamailio,chatafl,nodes,1,5.0
kamailio,chatafl,nodes,61,13.0
kamailio,chatafl,edges,0,0.0
kamailio,chatafl,edges,1,9.0
kamailio,chatafl,edges,61,56.0
kamailio,chatafl_opt,nodes,0,0.0
kamailio,chatafl_opt,nodes,1,4.0
kamailio,chatafl_opt,nodes,61,13.0
kamailio,chatafl_opt,edges,0,0.0
kamailio,chatafl_opt,edges,1,4.0
kamailio,chatafl_opt,edges,61,73.0
