run	container_id	container_name	image	fuzzer	outdir	archive_name
1	93215eed32fc0d11e05437fe2883b5f9cbe6b6d2ffff81352291a9ea8fff3563	-	bftpd	chatafl-opt	out-bftpd-chatafl_opt	out-bftpd-chatafl_opt_1.tar.gz
