run	container_id	container_name	image	fuzzer	outdir	archive_name
1	a39bcc80ffbf602aac650dcd55c31df918d39ee2cfff1472cd8649f9a3ac01d3	-	lighttpd1	chatafl-opt	out-lighttpd1-chatafl_opt	out-lighttpd1-chatafl_opt_1.tar.gz
