run	container_id	container_name	image	fuzzer	outdir	archive_name
1	312965efc4361517bacb4edca04064991efc18c2019e55f295453fbb48024312	-	pure-ftpd	chatafl-opt	out-pure-ftpd-chatafl_opt	out-pure-ftpd-chatafl_opt_1.tar.gz
