run	container_id	container_name	image	fuzzer	outdir	archive_name
1	8bf32aeafbbf4286fff76ecc559c3eda995aabce44bbb36cd815a188f3af7d77	-	proftpd	chatafl-opt	out-proftpd-chatafl_opt	out-proftpd-chatafl_opt_1.tar.gz
