run	container_id	container_name	image	fuzzer	outdir	archive_name
1	dc043e18513566eb9def710c17e1d17caea986faed12e4e4da5029950728bcf0	-	bftpd	chatafl-opt	out-bftpd-chatafl_opt	out-bftpd-chatafl_opt_1.tar.gz
