run	container_id	container_name	image	fuzzer	outdir	archive_name
1	996b8e293a6cd8e4aa4143e183a2c5e399f6822475d488d3cf694518c3aa43b3	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-986c7481095e-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
