run	container_id	container_name	image	fuzzer	outdir	archive_name
1	e5eb9b5f261132f4a0ba84c572abf1ab7fb2b4a7501570d70f44b05e2604ed55	-	pure-ftpd	chatafl-opt	out-pure-ftpd-chatafl_opt	out-pure-ftpd-chatafl_opt_1.tar.gz
