run	container_id	container_name	image	fuzzer	outdir	archive_name
1	33b6e8aca33c32089d269e0248394444464d21696a621216def929267d4110bb	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-8ce156af0d19-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
