subject,fuzzer,data_type,time,data
lightftp,chatafl_opt,nodes,721,23.666666666666668
lightftp,chatafl_opt,nodes,781,23.666666666666668
lightftp,chatafl_opt,nodes,841,23.666666666666668
lightftp,chatafl_opt,nodes,901,23.666666666666668
lightftp,chatafl_opt,nodes,961,23.666666666666668
lightftp,chatafl_opt,nodes,1021,23.666666666666668
lightftp,chatafl_opt,nodes,1081,23.666666666666668
lightftp,chatafl_opt,nodes,1141,23.666666666666668
lightftp,chatafl_opt,nodes,1201,23.666666666666668
lightftp,chatafl_opt,nodes,1261,23.666666666666668
lightftp,chatafl_opt,nodes,1321,23.666666666666668
lightftp,chatafl_opt,nodes,1381,23.666666666666668
lightftp,chatafl_opt,nodes,1441,23.666666666666668
lightftp,chatafl_opt,edges,0,0.0
lightftp,chatafl_opt,edges,1,70.22222222222223
lightftp,chatafl_opt,edges,61,166.55555555555554
lightftp,chatafl_opt,edges,121,181.66666666666666
lightftp,chatafl_opt,edges,181,188.0
lightftp,chatafl_opt,edges,241,192.11111111111111
lightftp,chatafl_opt,edges,301,194.77777777777777
lightftp,chatafl_opt,edges,361,197.44444444444446
lightftp,chatafl_opt,edges,421,198.33333333333334
lightftp,chatafl_opt,edges,481,200.0
lightftp,chatafl_opt,edges,541,200.66666666666666
lightftp,chatafl_opt,edges,601,201.33333333333334
lightftp,chatafl_opt,edges,661,202.55555555555554
lightftp,chatafl_opt,edges,721,203.44444444444446
lightftp,chatafl_opt,edges,781,204.11111111111111
lightftp,chatafl_opt,edges,841,204.44444444444446
lightftp,chatafl_opt,edges,901,205.11111111111111
lightftp,chatafl_opt,edges,961,206.22222222222223
lightftp,chatafl_opt,edges,1021,206.55555555555554
lightftp,chatafl_opt,edges,1081,206.88888888888889
lightftp,chatafl_opt,edges,1141,207.66666666666666
lightftp,chatafl_opt,edges,1201,208.0
lightftp,chatafl_opt,edges,1261,208.44444444444446
lightftp,chatafl_opt,edges,1321,209.0
lightftp,chatafl_opt,edges,1381,209.33333333333334
lightftp,chatafl_opt,edges,1441,210.11111111111111
