run	container_id	container_name	image	fuzzer	outdir	archive_name
1	84102b8675cf50d9a75e3bafbf69ceb29cd206af8726c83bf1abee7bacd77f10	-	bftpd	chatafl-opt	out-bftpd-chatafl_opt	out-bftpd-chatafl_opt_1.tar.gz
