subject,fuzzer,data_type,time,data
proftpd,aflnet,nodes,0,0.0
proftpd,aflnet,nodes,1,14.0
proftpd,aflnet,nodes,61,19.0
proftpd,aflnet,nodes,121,21.11111111111111
proftpd,aflnet,nodes,181,21.77777777777778
proftpd,aflnet,nodes,241,22.22222222222222
proftpd,aflnet,nodes,301,22.444444444444443
proftpd,aflnet,nodes,361,22.444444444444443
proftpd,aflnet,nodes,421,22.555555555555557
proftpd,aflnet,nodes,481,22.666666666666668
proftpd,aflnet,nodes,541,22.88888888888889
proftpd,aflnet,nodes,601,22.88888888888889
proftpd,aflnet,nodes,661,23.11111111111111
proftpd,aflnet,nodes,721,23.11111111111111
proftpd,aflnet,nodes,781,23.333333333333332
proftpd,aflnet,nodes,841,23.555555555555557
proftpd,aflnet,nodes,901,23.555555555555557
proftpd,aflnet,nodes,961,23.555555555555557
proftpd,aflnet,nodes,1021,23.555555555555557
proftpd,aflnet,nodes,1081,23.555555555555557
proftpd,aflnet,nodes,1141,23.555555555555557
proftpd,aflnet,nodes,1201,23.555555555555557
proftpd,aflnet,nodes,1261,23.555555555555557
proftpd,aflnet,nodes,1321,23.555555555555557
proftpd,aflnet,nodes,1381,23.555555555555557
proftpd,aflnet,nodes,1441,23.555555555555557
proftpd,aflnet,edges,0,0.0
proftpd,aflnet,edges,1,28.11111111111111
proftpd,aflnet,edges,61,102.11111111111111
proftpd,aflnet,edges,121,127.88888888888889
proftpd,aflnet,edges,181,146.44444444444446
proftpd,aflnet,edges,241,155.55555555555554
proftpd,aflnet,edges,301,162.11111111111111
proftpd,aflnet,edges,361,165.0
proftpd,aflnet,edges,421,167.55555555555554
proftpd,aflnet,edges,481,169.0
proftpd,aflnet,edges,541,171.22222222222223
proftpd,aflnet,edges,601,172.11111111111111
proftpd,aflnet,edges,661,174.0
proftpd,aflnet,edges,721,175.22222222222223
proftpd,aflnet,edges,781,177.66666666666666
proftpd,aflnet,edges,841,178.77777777777777
proftpd,aflnet,edges,901,179.66666666666666
proftpd,aflnet,edges,961,180.44444444444446
proftpd,aflnet,edges,1021,180.77777777777777
proftpd,aflnet,edges,1081,181.11111111111111
proftpd,aflnet,edges,1141,181.55555555555554
proftpd,aflnet,edges,1201,181.88888888888889
proftpd,aflnet,edges,1261,182.0
proftpd,aflnet,edges,1321,182.66666666666666
proftpd,aflnet,edges,1381,183.11111111111111
proftpd,aflnet,edges,1441,183.11111111111111
proftpd,chatafl,nodes,0,0.0
proftpd,chatafl,nodes,1,21.5
proftpd,chatafl,nodes,61,23.5
proftpd,chatafl,nodes,121,24.375
proftpd,chatafl,nodes,181,25.0
proftpd,chatafl,nodes,241,25.625
proftpd,chatafl,nodes,301,25.75
proftpd,chatafl,nodes,361,26.375
proftpd,chatafl,nodes,421,26.5
proftpd,chatafl,nodes,481,26.5
proftpd,chatafl,nodes,541,26.75
proftpd,chatafl,nodes,601,27.0
proftpd,chatafl,nodes,661,27.125
proftpd,chatafl,nodes,721,27.125
proftpd,chatafl,nodes,781,27.125
proftpd,chatafl,nodes,841,27.125
proftpd,chatafl,nodes,901,27.125
proftpd,chatafl,nodes,961,27.25
proftpd,chatafl,nodes,1021,27.25
proftpd,chatafl,nodes,1081,27.25
proftpd,chatafl,nodes,1141,27.25
proftpd,chatafl,nodes,1201,27.25
proftpd,chatafl,nodes,1261,27.25
proftpd,chatafl,nodes,1321,27.25
proftpd,chatafl,nodes,1381,27.25
proftpd,chatafl,nodes,1441,27.25
proftpd,chatafl,edges,0,0.0
proftpd,chatafl,edges,1,118.125
proftpd,chatafl,edges,61,161.875
proftpd,chatafl,edges,121,172.75
proftpd,chatafl,edges,181,185.0
proftpd,chatafl,edges,241,199.75
proftpd,chatafl,edges,301,206.0
proftpd,chatafl,edges,361,213.0
proftpd,chatafl,edges,421,217.375
proftpd,chatafl,edges,481,222.0
proftpd,chatafl,edges,541,224.125
proftpd,chatafl,edges,601,227.875
proftpd,chatafl,edges,661,229.875
proftpd,chatafl,edges,721,231.25
proftpd,chatafl,edges,781,231.75
proftpd,chatafl,edges,841,233.375
proftpd,chatafl,edges,901,234.0
proftpd,chatafl,edges,961,235.375
proftpd,chatafl,edges,1021,235.375
proftpd,chatafl,edges,1081,236.0
proftpd,chatafl,edges,1141,236.625
proftpd,chatafl,edges,1201,237.25
proftpd,chatafl,edges,1261,238.0
proftpd,chatafl,edges,1321,238.75
proftpd,chatafl,edges,1381,239.0
proftpd,chatafl,edges,1441,239.25
proftpd,chatafl_opt,nodes,0,0.0
proftpd,chatafl_opt,nodes,1,20.88888888888889
proftpd,chatafl_opt,nodes,61,23.88888888888889
proftpd,chatafl_opt,nodes,121,25.333333333333332
proftpd,chatafl_opt,nodes,181,26.0
proftpd,chatafl_opt,nodes,241,26.555555555555557
proftpd,chatafl_opt,nodes,301,26.88888888888889
proftpd,chatafl_opt,nodes,361,27.11111111111111
proftpd,chatafl_opt,nodes,421,27.333333333333332
proftpd,chatafl_opt,nodes,481,27.666666666666668
proftpd,chatafl_opt,nodes,541,28.11111111111111
proftpd,chatafl_opt,nodes,601,28.11111111111111
proftpd,chatafl_opt,nodes,661,28.11111111111111
proftpd,chatafl_opt,nodes,721,28.11111111111111
proftpd,chatafl_opt,nodes,781,28.11111111111111
proftpd,chatafl_opt,nodes,841,28.22222222222222
proftpd,chatafl_opt,nodes,901,28.22222222222222
proftpd,chatafl_opt,nodes,961,28.22222222222222
proftpd,chatafl_opt,nodes,1021,28.22222222222222
proftpd,chatafl_opt,nodes,1081,28.444444444444443
proftpd,chatafl_opt,nodes,1141,28.444444444444443
proftpd,chatafl_opt,nodes,1201,28.555555555555557
proftpd,chatafl_opt,nodes,1261,28.555555555555557
proftpd,chatafl_opt,nodes,1321,28.555555555555557
proftpd,chatafl_opt,nodes,1381,28.666666666666668
proftpd,chatafl_opt,nodes,1441,28.666666666666668
proftpd,chatafl_opt,edges,0,0.0
proftpd,chatafl_opt,edges,1,101.66666666666667
proftpd,chatafl_opt,edges,61,165.66666666666666
proftpd,chatafl_opt,edges,121,207.55555555555554
proftpd,chatafl_opt,edges,181,225.33333333333334
proftpd,chatafl_opt,edges,241,242.11111111111111
proftpd,chatafl_opt,edges,301,253.22222222222223
proftpd,chatafl_opt,edges,361,259.55555555555554
proftpd,chatafl_opt,edges,421,263.0
proftpd,chatafl_opt,edges,481,266.1111111111111
proftpd,chatafl_opt,edges,541,269.1111111111111
proftpd,chatafl_opt,edges,601,271.3333333333333
proftpd,chatafl_opt,edges,661,273.55555555555554
proftpd,chatafl_opt,edges,721,276.22222222222223
proftpd,chatafl_opt,edges,781,276.8888888888889
proftpd,chatafl_opt,edges,841,278.0
proftpd,chatafl_opt,edges,901,278.3333333333333
proftpd,chatafl_opt,edges,961,278.77777777777777
proftpd,chatafl_opt,edges,1021,280.55555555555554
proftpd,chatafl_opt,edges,1081,282.1111111111111
proftpd,chatafl_opt,edges,1141,283.22222222222223
proftpd,chatafl_opt,edges,1201,284.6666666666667
proftpd,chatafl_opt,edges,1261,285.0
proftpd,chatafl_opt,edges,1321,285.77777777777777
proftpd,chatafl_opt,edges,1381,286.8888888888889
proftpd,chatafl_opt,edges,1441,287.1111111111111
