run	container_id	container_name	image	fuzzer	outdir	archive_name
1	b16d7815c95a272eba57cb94c0a84729fd5e92d9c60b47d54b2cd87876bd045b	-	pure-ftpd	chatafl-opt	out-pure-ftpd-chatafl_opt	out-pure-ftpd-chatafl_opt_1.tar.gz
