run	container_id	container_name	image	fuzzer	outdir	archive_name
1	73821e4535cfe67ae81dc7e4b283fb437bb60597b21bdd3b38b17427d35860ce	-	lighttpd1	chatafl-opt	out-lighttpd1-chatafl_opt	out-lighttpd1-chatafl_opt_1.tar.gz
