run	container_id	container_name	image	fuzzer	outdir	archive_name
1	8f40ad6f05fceb35e630501cbbb9a9990d756ed966636b5afcd9d6781fcd035e	-	pure-ftpd	chatafl-opt	out-pure-ftpd-chatafl_opt	out-pure-ftpd-chatafl_opt_1.tar.gz
