run	container_id	container_name	image	fuzzer	outdir	archive_name
1	beb88dff524e9882b7dbbb252d43d711e452d6511835adb1b26cca0e84040a83	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-db2ee1fb3b48-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
