subject,fuzzer,data_type,time,data
exim,aflnet,nodes,0,0.0
exim,aflnet,nodes,1,9.0
exim,aflnet,nodes,61,15.0
exim,aflnet,nodes,121,16.0
exim,aflnet,nodes,181,16.0
exim,aflnet,nodes,241,16.0
exim,aflnet,nodes,301,16.666666666666668
exim,aflnet,nodes,361,17.0
exim,aflnet,nodes,421,17.0
exim,aflnet,nodes,481,17.333333333333332
exim,aflnet,nodes,541,17.333333333333332
exim,aflnet,nodes,601,17.333333333333332
exim,aflnet,nodes,661,17.666666666666668
exim,aflnet,nodes,721,17.666666666666668
exim,aflnet,nodes,781,17.666666666666668
exim,aflnet,nodes,841,17.666666666666668
exim,aflnet,nodes,901,17.666666666666668
exim,aflnet,nodes,961,17.666666666666668
exim,aflnet,nodes,1021,17.666666666666668
exim,aflnet,nodes,1081,17.666666666666668
exim,aflnet,nodes,1141,17.666666666666668
exim,aflnet,nodes,1201,18.0
exim,aflnet,nodes,1261,18.0
exim,aflnet,nodes,1321,18.333333333333332
exim,aflnet,nodes,1381,18.333333333333332
exim,aflnet,nodes,1441,18.333333333333332
exim,aflnet,edges,0,0.0
exim,aflnet,edges,1,15.0
exim,aflnet,edges,61,45.0
exim,aflnet,edges,121,62.0
exim,aflnet,edges,181,63.333333333333336
exim,aflnet,edges,241,71.33333333333333
exim,aflnet,edges,301,76.33333333333333
exim,aflnet,edges,361,78.66666666666667
exim,aflnet,edges,421,81.0
exim,aflnet,edges,481,82.66666666666667
exim,aflnet,edges,541,83.33333333333333
exim,aflnet,edges,601,83.66666666666667
exim,aflnet,edges,661,84.33333333333333
exim,aflnet,edges,721,84.66666666666667
exim,aflnet,edges,781,85.66666666666667
exim,aflnet,edges,841,87.33333333333333
exim,aflnet,edges,901,87.66666666666667
exim,aflnet,edges,961,88.33333333333333
exim,aflnet,edges,1021,88.66666666666667
exim,aflnet,edges,1081,89.0
exim,aflnet,edges,1141,89.0
exim,aflnet,edges,1201,89.66666666666667
exim,aflnet,edges,1261,89.66666666666667
exim,aflnet,edges,1321,91.33333333333333
exim,aflnet,edges,1381,91.33333333333333
exim,aflnet,edges,1441,91.33333333333333
exim,chatafl,nodes,0,0.0
exim,chatafl,nodes,1,16.0
exim,chatafl,nodes,61,17.333333333333332
exim,chatafl,nodes,121,17.333333333333332
exim,chatafl,nodes,181,17.333333333333332
exim,chatafl,nodes,241,17.666666666666668
exim,chatafl,nodes,301,17.666666666666668
exim,chatafl,nodes,361,17.666666666666668
exim,chatafl,nodes,421,17.666666666666668
exim,chatafl,nodes,481,17.666666666666668
exim,chatafl,nodes,541,17.666666666666668
exim,chatafl,nodes,601,17.666666666666668
exim,chatafl,nodes,661,18.0
exim,chatafl,nodes,721,18.0
exim,chatafl,nodes,781,18.0
exim,chatafl,nodes,841,18.0
exim,chatafl,nodes,901,18.0
exim,chatafl,nodes,961,18.0
exim,chatafl,nodes,1021,18.0
exim,chatafl,nodes,1081,18.0
exim,chatafl,nodes,1141,18.0
exim,chatafl,nodes,1201,18.0
exim,chatafl,nodes,1261,18.0
exim,chatafl,nodes,1321,18.0
exim,chatafl,nodes,1381,18.0
exim,chatafl,nodes,1441,18.0
exim,chatafl,edges,0,0.0
exim,chatafl,edges,1,38.0
exim,chatafl,edges,61,70.66666666666667
exim,chatafl,edges,121,73.33333333333333
exim,chatafl,edges,181,74.0
exim,chatafl,edges,241,80.66666666666667
exim,chatafl,edges,301,82.33333333333333
exim,chatafl,edges,361,84.0
exim,chatafl,edges,421,87.0
exim,chatafl,edges,481,88.33333333333333
exim,chatafl,edges,541,89.33333333333333
exim,chatafl,edges,601,90.33333333333333
exim,chatafl,edges,661,92.33333333333333
exim,chatafl,edges,721,93.0
exim,chatafl,edges,781,93.0
exim,chatafl,edges,841,94.66666666666667
exim,chatafl,edges,901,95.66666666666667
exim,chatafl,edges,961,96.0
exim,chatafl,edges,1021,98.66666666666667
exim,chatafl,edges,1081,99.0
exim,chatafl,edges,1141,99.0
exim,chatafl,edges,1201,99.0
exim,chatafl,edges,1261,99.33333333333333
exim,chatafl,edges,1321,99.66666666666667
exim,chatafl,edges,1381,99.66666666666667
exim,chatafl,edges,1441,99.66666666666667
exim,chatafl_opt,nodes,0,0.0
exim,chatafl_opt,nodes,1,16.333333333333332
exim,chatafl_opt,nodes,61,16.666666666666668
exim,chatafl_opt,nodes,121,17.333333333333332
exim,chatafl_opt,nodes,181,17.333333333333332
exim,chatafl_opt,nodes,241,17.333333333333332
exim,chatafl_opt,nodes,301,17.333333333333332
exim,chatafl_opt,nodes,361,17.666666666666668
exim,chatafl_opt,nodes,421,18.0
exim,chatafl_opt,nodes,481,18.0
exim,chatafl_opt,nodes,541,18.0
exim,chatafl_opt,nodes,601,18.333333333333332
exim,chatafl_opt,nodes,661,18.333333333333332
exim,chatafl_opt,nodes,721,18.333333333333332
exim,chatafl_opt,nodes,781,18.333333333333332
exim,chatafl_opt,nodes,841,18.333333333333332
exim,chatafl_opt,nodes,901,18.333333333333332
exim,chatafl_opt,nodes,961,18.333333333333332
exim,chatafl_opt,nodes,1021,18.333333333333332
exim,chatafl_opt,nodes,1081,18.333333333333332
exim,chatafl_opt,nodes,1141,18.333333333333332
exim,chatafl_opt,nodes,1201,18.333333333333332
exim,chatafl_opt,nodes,1261,18.333333333333332
exim,chatafl_opt,nodes,1321,18.666666666666668
exim,chatafl_opt,nodes,1381,18.666666666666668
exim,chatafl_opt,nodes,1441,18.666666666666668
exim,chatafl_opt,edges,0,0.0
exim,chatafl_opt,edges,1,58.333333333333336
exim,chatafl_opt,edges,61,66.33333333333333
exim,chatafl_opt,edges,121,83.0
exim,chatafl_opt,edges,181,86.33333333333333
exim,chatafl_opt,edges,241,88.33333333333333
exim,chatafl_opt,edges,301,90.0
exim,chatafl_opt,edges,361,93.33333333333333
exim,chatafl_opt,edges,421,98.33333333333333
exim,chatafl_opt,edges,481,101.33333333333333
exim,chatafl_opt,edges,541,105.0
exim,chatafl_opt,edges,601,108.0
exim,chatafl_opt,edges,661,109.66666666666667
exim,chatafl_opt,edges,721,110.33333333333333
exim,chatafl_opt,edges,781,110.33333333333333
exim,chatafl_opt,edges,841,111.33333333333333
exim,chatafl_opt,edges,901,113.33333333333333
exim,chatafl_opt,edges,961,114.33333333333333
exim,chatafl_opt,edges,1021,114.66666666666667
exim,chatafl_opt,edges,1081,117.33333333333333
exim,chatafl_opt,edges,1141,117.66666666666667
exim,chatafl_opt,edges,1201,118.33333333333333
exim,chatafl_opt,edges,1261,118.33333333333333
exim,chatafl_opt,edges,1321,119.0
exim,chatafl_opt,edges,1381,119.0
exim,chatafl_opt,edges,1441,119.66666666666667
