run	container_id	container_name	image	fuzzer	outdir	archive_name
1	46935006d19927b0eaae2eb02254cb38ca5af8af721accbf96db7cb052eddf34	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-136c24af2333-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
