run	container_id	container_name	image	fuzzer	outdir	archive_name
1	26b89e0258cf4ab277f1d75605cd72ab65f5459d14104a557bc64c5e4aeb2c6b	-	live555	chatafl-opt	out-live555-chatafl_opt	out-live555-chatafl_opt_1.tar.gz
