subject,fuzzer,data_type,time,data
pure-ftpd,aflnet,nodes,0,0.0
pure-ftpd,aflnet,nodes,1,9.666666666666666
pure-ftpd,aflnet,nodes,61,19.666666666666668
pure-ftpd,aflnet,nodes,121,21.666666666666668
pure-ftpd,aflnet,nodes,181,22.333333333333332
pure-ftpd,aflnet,nodes,241,22.666666666666668
pure-ftpd,aflnet,nodes,301,23.666666666666668
pure-ftpd,aflnet,nodes,361,24.0
pure-ftpd,aflnet,nodes,421,24.333333333333332
pure-ftpd,aflnet,nodes,481,24.666666666666668
pure-ftpd,aflnet,nodes,541,25.0
pure-ftpd,aflnet,nodes,601,25.333333333333332
pure-ftpd,aflnet,nodes,661,26.0
pure-ftpd,aflnet,nodes,721,26.0
pure-ftpd,aflnet,nodes,781,26.333333333333332
pure-ftpd,aflnet,nodes,841,26.333333333333332
pure-ftpd,aflnet,nodes,901,27.0
pure-ftpd,aflnet,nodes,961,27.333333333333332
pure-ftpd,aflnet,nodes,1021,27.333333333333332
pure-ftpd,aflnet,nodes,1081,27.333333333333332
pure-ftpd,aflnet,nodes,1141,27.333333333333332
pure-ftpd,aflnet,nodes,1201,27.333333333333332
pure-ftpd,aflnet,nodes,1261,27.333333333333332
pure-ftpd,aflnet,nodes,1321,27.333333333333332
pure-ftpd,aflnet,nodes,1381,27.666666666666668
pure-ftpd,aflnet,nodes,1441,27.666666666666668
pure-ftpd,aflnet,edges,0,0.0
pure-ftpd,aflnet,edges,1,14.333333333333334
pure-ftpd,aflnet,edges,61,95.66666666666667
pure-ftpd,aflnet,edges,121,121.66666666666667
pure-ftpd,aflnet,edges,181,127.66666666666667
pure-ftpd,aflnet,edges,241,137.66666666666666
pure-ftpd,aflnet,edges,301,145.66666666666666
pure-ftpd,aflnet,edges,361,154.0
pure-ftpd,aflnet,edges,421,158.66666666666666
pure-ftpd,aflnet,edges,481,167.0
pure-ftpd,aflnet,edges,541,172.0
pure-ftpd,aflnet,edges,601,178.66666666666666
pure-ftpd,aflnet,edges,661,184.66666666666666
pure-ftpd,aflnet,edges,721,186.33333333333334
pure-ftpd,aflnet,edges,781,190.33333333333334
pure-ftpd,aflnet,edges,841,192.33333333333334
pure-ftpd,aflnet,edges,901,195.33333333333334
pure-ftpd,aflnet,edges,961,198.0
pure-ftpd,aflnet,edges,1021,201.33333333333334
pure-ftpd,aflnet,edges,1081,203.0
pure-ftpd,aflnet,edges,1141,204.0
pure-ftpd,aflnet,edges,1201,207.33333333333334
pure-ftpd,aflnet,edges,1261,209.66666666666666
pure-ftpd,aflnet,edges,1321,211.33333333333334
pure-ftpd,aflnet,edges,1381,212.66666666666666
pure-ftpd,aflnet,edges,1441,214.66666666666666
pure-ftpd,chatafl,nodes,0,0.0
pure-ftpd,chatafl,nodes,1,18.333333333333332
