time,subject,fuzzer,run,cov_type,cov
1772390084,bftpd,aflnet,1,l_per,29.4
1772390084,bftpd,aflnet,1,l_abs,743
1772390084,bftpd,aflnet,1,b_per,19.2
1772390084,bftpd,aflnet,1,b_abs,259
1772390090,bftpd,aflnet,1,l_per,31.2
1772390090,bftpd,aflnet,1,l_abs,790
1772390090,bftpd,aflnet,1,b_per,20.5
1772390090,bftpd,aflnet,1,b_abs,276
1772390091,bftpd,aflnet,1,l_per,35.1
1772390091,bftpd,aflnet,1,l_abs,889
1772390091,bftpd,aflnet,1,b_per,22.8
1772390091,bftpd,aflnet,1,b_abs,308
1772390091,bftpd,aflnet,1,l_per,35.1
1772390091,bftpd,aflnet,1,l_abs,889
1772390091,bftpd,aflnet,1,b_per,22.8
1772390091,bftpd,aflnet,1,b_abs,308
1772390453,bftpd,aflnet,1,l_per,35.7
1772390453,bftpd,aflnet,1,l_abs,905
1772390453,bftpd,aflnet,1,b_per,23.9
1772390453,bftpd,aflnet,1,b_abs,322
1772390897,bftpd,aflnet,1,l_per,37.8
1772390897,bftpd,aflnet,1,l_abs,958
1772390897,bftpd,aflnet,1,b_per,25.0
1772390897,bftpd,aflnet,1,b_abs,337
1772391074,bftpd,aflnet,1,l_per,45.7
1772391074,bftpd,aflnet,1,l_abs,1162
1772391074,bftpd,aflnet,1,b_per,31.0
1772391074,bftpd,aflnet,1,b_abs,418
1772391356,bftpd,aflnet,1,l_per,46.3
1772391356,bftpd,aflnet,1,l_abs,1176
1772391356,bftpd,aflnet,1,b_per,31.8
1772391356,bftpd,aflnet,1,b_abs,429
1772391674,bftpd,aflnet,1,l_per,47.2
1772391674,bftpd,aflnet,1,l_abs,1199
1772391674,bftpd,aflnet,1,b_per,33.2
1772391674,bftpd,aflnet,1,b_abs,447
1772392033,bftpd,aflnet,1,l_per,47.3
1772392033,bftpd,aflnet,1,l_abs,1203
1772392033,bftpd,aflnet,1,b_per,33.4
1772392033,bftpd,aflnet,1,b_abs,450
1772392619,bftpd,aflnet,1,l_per,47.4
1772392619,bftpd,aflnet,1,l_abs,1205
1772392619,bftpd,aflnet,1,b_per,33.5
1772392619,bftpd,aflnet,1,b_abs,452
1772393201,bftpd,aflnet,1,l_per,48.0
1772393201,bftpd,aflnet,1,l_abs,1220
1772393201,bftpd,aflnet,1,b_per,34.1
1772393201,bftpd,aflnet,1,b_abs,459
1772393840,bftpd,aflnet,1,l_per,48.1
1772393840,bftpd,aflnet,1,l_abs,1221
1772393840,bftpd,aflnet,1,b_per,34.3
1772393840,bftpd,aflnet,1,b_abs,463
1772394598,bftpd,aflnet,1,l_per,48.1
1772394598,bftpd,aflnet,1,l_abs,1221
1772394598,bftpd,aflnet,1,b_per,34.3
1772394598,bftpd,aflnet,1,b_abs,463
1772396030,bftpd,aflnet,1,l_per,48.1
1772396030,bftpd,aflnet,1,l_abs,1223
1772396030,bftpd,aflnet,1,b_per,34.6
1772396030,bftpd,aflnet,1,b_abs,466
1772390983,bftpd,chatafl,1,l_per,30.6
1772390983,bftpd,chatafl,1,l_abs,774
1772390983,bftpd,chatafl,1,b_per,19.8
1772390983,bftpd,chatafl,1,b_abs,267
1772390984,bftpd,chatafl,1,l_per,33.1
1772390984,bftpd,chatafl,1,l_abs,838
1772390984,bftpd,chatafl,1,b_per,21.4
1772390984,bftpd,chatafl,1,b_abs,289
1772390985,bftpd,chatafl,1,l_per,33.1
1772390985,bftpd,chatafl,1,l_abs,838
1772390985,bftpd,chatafl,1,b_per,21.4
1772390985,bftpd,chatafl,1,b_abs,289
1772390987,bftpd,chatafl,1,l_per,33.1
1772390987,bftpd,chatafl,1,l_abs,838
1772390987,bftpd,chatafl,1,b_per,21.4
1772390987,bftpd,chatafl,1,b_abs,289
1772390988,bftpd,chatafl,1,l_per,35.3
1772390988,bftpd,chatafl,1,l_abs,894
1772390988,bftpd,chatafl,1,b_per,22.6
1772390988,bftpd,chatafl,1,b_abs,304
1772390990,bftpd,chatafl,1,l_per,35.5
1772390990,bftpd,chatafl,1,l_abs,901
1772390990,bftpd,chatafl,1,b_per,22.7
1772390990,bftpd,chatafl,1,b_abs,306
1772390991,bftpd,chatafl,1,l_per,35.5
1772390991,bftpd,chatafl,1,l_abs,901
1772390991,bftpd,chatafl,1,b_per,22.7
1772390991,bftpd,chatafl,1,b_abs,306
1772390992,bftpd,chatafl,1,l_per,39.0
1772390992,bftpd,chatafl,1,l_abs,989
1772390992,bftpd,chatafl,1,b_per,25.5
1772390992,bftpd,chatafl,1,b_abs,344
1772390994,bftpd,chatafl,1,l_per,39.0
1772390994,bftpd,chatafl,1,l_abs,990
1772390994,bftpd,chatafl,1,b_per,25.6
1772390994,bftpd,chatafl,1,b_abs,345
1772390995,bftpd,chatafl,1,l_per,39.0
1772390995,bftpd,chatafl,1,l_abs,990
1772390995,bftpd,chatafl,1,b_per,25.6
1772390995,bftpd,chatafl,1,b_abs,345
1772390997,bftpd,chatafl,1,l_per,41.2
1772390997,bftpd,chatafl,1,l_abs,1045
1772390997,bftpd,chatafl,1,b_per,27.4
1772390997,bftpd,chatafl,1,b_abs,370
1772390998,bftpd,chatafl,1,l_per,41.2
1772390998,bftpd,chatafl,1,l_abs,1045
1772390998,bftpd,chatafl,1,b_per,27.4
1772390998,bftpd,chatafl,1,b_abs,370
1772390999,bftpd,chatafl,1,l_per,41.5
1772390999,bftpd,chatafl,1,l_abs,1054
1772390999,bftpd,chatafl,1,b_per,27.9
1772390999,bftpd,chatafl,1,b_abs,376
1772391000,bftpd,chatafl,1,l_per,41.5
1772391000,bftpd,chatafl,1,l_abs,1054
1772391000,bftpd,chatafl,1,b_per,27.9
1772391000,bftpd,chatafl,1,b_abs,376
1772391002,bftpd,chatafl,1,l_per,41.9
1772391002,bftpd,chatafl,1,l_abs,1062
1772391002,bftpd,chatafl,1,b_per,28.2
1772391002,bftpd,chatafl,1,b_abs,380
1772391003,bftpd,chatafl,1,l_per,41.9
1772391003,bftpd,chatafl,1,l_abs,1062
1772391003,bftpd,chatafl,1,b_per,28.2
1772391003,bftpd,chatafl,1,b_abs,380
1772391004,bftpd,chatafl,1,l_per,41.9
1772391004,bftpd,chatafl,1,l_abs,1062
1772391004,bftpd,chatafl,1,b_per,28.2
1772391004,bftpd,chatafl,1,b_abs,380
1772391006,bftpd,chatafl,1,l_per,42.0
1772391006,bftpd,chatafl,1,l_abs,1065
1772391006,bftpd,chatafl,1,b_per,28.3
1772391006,bftpd,chatafl,1,b_abs,382
1772391007,bftpd,chatafl,1,l_per,42.0
1772391007,bftpd,chatafl,1,l_abs,1065
1772391007,bftpd,chatafl,1,b_per,28.3
1772391007,bftpd,chatafl,1,b_abs,382
1772391009,bftpd,chatafl,1,l_per,42.0
1772391009,bftpd,chatafl,1,l_abs,1065
1772391009,bftpd,chatafl,1,b_per,28.3
1772391009,bftpd,chatafl,1,b_abs,382
1772391015,bftpd,chatafl,1,l_per,42.1
1772391015,bftpd,chatafl,1,l_abs,1068
1772391015,bftpd,chatafl,1,b_per,28.3
1772391015,bftpd,chatafl,1,b_abs,382
1772391016,bftpd,chatafl,1,l_per,42.1
1772391016,bftpd,chatafl,1,l_abs,1068
1772391016,bftpd,chatafl,1,b_per,28.3
1772391016,bftpd,chatafl,1,b_abs,382
1772391018,bftpd,chatafl,1,l_per,42.1
1772391018,bftpd,chatafl,1,l_abs,1068
1772391018,bftpd,chatafl,1,b_per,28.3
1772391018,bftpd,chatafl,1,b_abs,382
1772391019,bftpd,chatafl,1,l_per,42.1
1772391019,bftpd,chatafl,1,l_abs,1068
1772391019,bftpd,chatafl,1,b_per,28.3
1772391019,bftpd,chatafl,1,b_abs,382
1772391020,bftpd,chatafl,1,l_per,42.1
1772391020,bftpd,chatafl,1,l_abs,1068
1772391020,bftpd,chatafl,1,b_per,28.3
1772391020,bftpd,chatafl,1,b_abs,382
1772391021,bftpd,chatafl,1,l_per,42.1
1772391021,bftpd,chatafl,1,l_abs,1068
1772391021,bftpd,chatafl,1,b_per,28.3
1772391021,bftpd,chatafl,1,b_abs,382
1772391023,bftpd,chatafl,1,l_per,42.1
1772391023,bftpd,chatafl,1,l_abs,1068
1772391023,bftpd,chatafl,1,b_per,28.3
1772391023,bftpd,chatafl,1,b_abs,382
