run	container_id	container_name	image	fuzzer	outdir	archive_name
1	a8f403b6bc302d9be1b440aad02544e599d5ee22523042cd3b7be8b6f5fd153e	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-06a7278f4276-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
