subject,fuzzer,data_type,time,data
lightftp,chatafl_opt,nodes,1141,24.0
lightftp,chatafl_opt,nodes,1201,24.0
lightftp,chatafl_opt,nodes,1261,24.0
lightftp,chatafl_opt,nodes,1321,24.0
lightftp,chatafl_opt,nodes,1381,24.0
lightftp,chatafl_opt,nodes,1441,24.0
lightftp,chatafl_opt,edges,0,0.0
lightftp,chatafl_opt,edges,1,65.66666666666667
lightftp,chatafl_opt,edges,61,163.66666666666666
lightftp,chatafl_opt,edges,121,176.66666666666666
lightftp,chatafl_opt,edges,181,186.33333333333334
lightftp,chatafl_opt,edges,241,191.0
lightftp,chatafl_opt,edges,301,193.33333333333334
lightftp,chatafl_opt,edges,361,197.0
lightftp,chatafl_opt,edges,421,198.0
lightftp,chatafl_opt,edges,481,199.66666666666666
lightftp,chatafl_opt,edges,541,200.33333333333334
lightftp,chatafl_opt,edges,601,201.33333333333334
lightftp,chatafl_opt,edges,661,204.0
lightftp,chatafl_opt,edges,721,204.66666666666666
lightftp,chatafl_opt,edges,781,205.33333333333334
lightftp,chatafl_opt,edges,841,205.66666666666666
lightftp,chatafl_opt,edges,901,206.0
lightftp,chatafl_opt,edges,961,207.33333333333334
lightftp,chatafl_opt,edges,1021,208.33333333333334
lightftp,chatafl_opt,edges,1081,208.33333333333334
lightftp,chatafl_opt,edges,1141,209.0
lightftp,chatafl_opt,edges,1201,209.33333333333334
lightftp,chatafl_opt,edges,1261,210.33333333333334
lightftp,chatafl_opt,edges,1321,210.33333333333334
lightftp,chatafl_opt,edges,1381,211.0
lightftp,chatafl_opt,edges,1441,213.0
