run	container_id	container_name	image	fuzzer	outdir	archive_name
1	65c1d581e45f3403ad0eb4a0c263e0da22c88423d57266c8020713a1373fc95e	chatafl-mqtt-mosquitto-v2.0.18-chatafl-opt-ablatio-521f8e8104a4-broker-1	mosquitto-v2.0.18	chatafl-opt	out-mosquitto-v2.0.18-chatafl_opt	out-mosquitto-v2.0.18-chatafl_opt_1.tar.gz
