subject,fuzzer,data_type,time,data
kamailio,aflnet,nodes,0,0.0
kamailio,aflnet,nodes,1,5.666666666666667
kamailio,aflnet,nodes,61,12.333333333333334
kamailio,aflnet,nodes,121,12.333333333333334
kamailio,aflnet,nodes,181,12.666666666666666
kamailio,aflnet,nodes,241,13.0
kamailio,aflnet,nodes,301,13.0
kamailio,aflnet,nodes,361,13.333333333333334
kamailio,aflnet,nodes,421,14.0
kamailio,aflnet,nodes,481,14.0
kamailio,aflnet,nodes,541,14.0
kamailio,aflnet,nodes,601,14.333333333333334
kamailio,aflnet,nodes,661,14.333333333333334
kamailio,aflnet,nodes,721,14.333333333333334
kamailio,aflnet,nodes,781,14.333333333333334
kamailio,aflnet,nodes,841,14.333333333333334
kamailio,aflnet,nodes,901,14.333333333333334
kamailio,aflnet,nodes,961,14.333333333333334
kamailio,aflnet,nodes,1021,14.333333333333334
kamailio,aflnet,nodes,1081,14.333333333333334
kamailio,aflnet,nodes,1141,14.333333333333334
kamailio,aflnet,nodes,1201,14.666666666666666
kamailio,aflnet,nodes,1261,14.666666666666666
kamailio,aflnet,nodes,1321,14.666666666666666
kamailio,aflnet,nodes,1381,15.0
kamailio,aflnet,nodes,1441,15.333333333333334
kamailio,aflnet,edges,0,0.0
kamailio,aflnet,edges,1,8.0
kamailio,aflnet,edges,61,49.0
kamailio,aflnet,edges,121,61.666666666666664
kamailio,aflnet,edges,181,70.33333333333333
kamailio,aflnet,edges,241,77.0
kamailio,aflnet,edges,301,81.66666666666667
kamailio,aflnet,edges,361,84.66666666666667
kamailio,aflnet,edges,421,88.0
kamailio,aflnet,edges,481,89.0
kamailio,aflnet,edges,541,89.66666666666667
kamailio,aflnet,edges,601,92.0
kamailio,aflnet,edges,661,92.0
kamailio,aflnet,edges,721,93.33333333333333
kamailio,aflnet,edges,781,95.33333333333333
kamailio,aflnet,edges,841,96.0
kamailio,aflnet,edges,901,96.0
kamailio,aflnet,edges,961,97.33333333333333
kamailio,aflnet,edges,1021,97.33333333333333
kamailio,aflnet,edges,1081,97.66666666666667
kamailio,aflnet,edges,1141,97.66666666666667
kamailio,aflnet,edges,1201,99.0
kamailio,aflnet,edges,1261,99.0
kamailio,aflnet,edges,1321,99.0
kamailio,aflnet,edges,1381,100.0
kamailio,aflnet,edges,1441,101.0
kamailio,chatafl,nodes,0,0.0
kamailio,chatafl,nodes,1,5.0
kamailio,chatafl,nodes,61,12.0
kamailio,chatafl,nodes,121,12.0
kamailio,chatafl,nodes,181,12.5
kamailio,chatafl,nodes,241,12.5
kamailio,chatafl,nodes,301,12.5
kamailio,chatafl,nodes,361,12.5
kamailio,chatafl,nodes,421,12.5
kamailio,chatafl,nodes,481,12.5
kamailio,chatafl,nodes,541,12.5
kamailio,chatafl,nodes,601,13.0
kamailio,chatafl,nodes,661,13.0
kamailio,chatafl,nodes,721,13.0
kamailio,chatafl,nodes,781,14.0
kamailio,chatafl,nodes,841,14.0
kamailio,chatafl,nodes,901,14.0
kamailio,chatafl,nodes,961,14.0
kamailio,chatafl,nodes,1021,14.0
kamailio,chatafl,nodes,1081,14.0
kamailio,chatafl,nodes,1141,14.0
kamailio,chatafl,nodes,1201,14.0
kamailio,chatafl,nodes,1261,14.0
kamailio,chatafl,nodes,1321,14.0
kamailio,chatafl,nodes,1381,14.0
kamailio,chatafl,nodes,1441,14.0
kamailio,chatafl,edges,0,0.0
kamailio,chatafl,edges,1,9.5
kamailio,chatafl,edges,61,49.5
kamailio,chatafl,edges,121,57.5
kamailio,chatafl,edges,181,62.5
kamailio,chatafl,edges,241,73.0
kamailio,chatafl,edges,301,75.5
kamailio,chatafl,edges,361,77.5
kamailio,chatafl,edges,421,78.5
kamailio,chatafl,edges,481,79.5
kamailio,chatafl,edges,541,81.0
kamailio,chatafl,edges,601,83.0
kamailio,chatafl,edges,661,83.0
kamailio,chatafl,edges,721,83.0
kamailio,chatafl,edges,781,85.0
kamailio,chatafl,edges,841,86.0
kamailio,chatafl,edges,901,88.5
kamailio,chatafl,edges,961,88.5
kamailio,chatafl,edges,1021,88.5
kamailio,chatafl,edges,1081,88.5
kamailio,chatafl,edges,1141,88.5
kamailio,chatafl,edges,1201,89.5
kamailio,chatafl,edges,1261,90.0
kamailio,chatafl,edges,1321,91.5
kamailio,chatafl,edges,1381,91.5
kamailio,chatafl,edges,1441,92.0
kamailio,chatafl_opt,nodes,0,0.0
kamailio,chatafl_opt,nodes,1,5.333333333333333
kamailio,chatafl_opt,nodes,61,11.666666666666666
kamailio,chatafl_opt,nodes,121,12.666666666666666
kamailio,chatafl_opt,nodes,181,13.666666666666666
kamailio,chatafl_opt,nodes,241,14.333333333333334
kamailio,chatafl_opt,nodes,301,14.666666666666666
kamailio,chatafl_opt,nodes,361,14.666666666666666
kamailio,chatafl_opt,nodes,421,14.666666666666666
kamailio,chatafl_opt,nodes,481,15.0
kamailio,chatafl_opt,nodes,541,15.0
kamailio,chatafl_opt,nodes,601,15.0
kamailio,chatafl_opt,nodes,661,15.0
kamailio,chatafl_opt,nodes,721,15.0
