run	container_id	container_name	image	fuzzer	outdir	archive_name
1	9b60775e68225b80927cee75820803cac90edcd8a3f1e863eba01b607456c3b2	-	lightftp	chatafl-opt	out-lightftp-chatafl_opt	out-lightftp-chatafl_opt_1.tar.gz
