subject,fuzzer,data_type,time,data
pure-ftpd,chatafl_opt,nodes,1,20.666666666666668
pure-ftpd,chatafl_opt,nodes,61,26.77777777777778
pure-ftpd,chatafl_opt,nodes,121,27.77777777777778
pure-ftpd,chatafl_opt,nodes,181,28.0
pure-ftpd,chatafl_opt,nodes,241,28.0
pure-ftpd,chatafl_opt,nodes,301,28.11111111111111
pure-ftpd,chatafl_opt,nodes,361,28.22222222222222
pure-ftpd,chatafl_opt,nodes,421,28.444444444444443
pure-ftpd,chatafl_opt,nodes,481,28.555555555555557
pure-ftpd,chatafl_opt,nodes,541,28.77777777777778
pure-ftpd,chatafl_opt,nodes,601,28.77777777777778
pure-ftpd,chatafl_opt,nodes,661,28.88888888888889
pure-ftpd,chatafl_opt,nodes,721,29.11111111111111
pure-ftpd,chatafl_opt,nodes,781,29.11111111111111
pure-ftpd,chatafl_opt,nodes,841,29.11111111111111
pure-ftpd,chatafl_opt,nodes,901,29.11111111111111
pure-ftpd,chatafl_opt,nodes,961,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1021,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1081,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1141,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1201,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1261,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1321,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1381,29.11111111111111
pure-ftpd,chatafl_opt,nodes,1441,29.22222222222222
pure-ftpd,chatafl_opt,edges,0,0.0
pure-ftpd,chatafl_opt,edges,1,97.77777777777777
pure-ftpd,chatafl_opt,edges,61,203.55555555555554
pure-ftpd,chatafl_opt,edges,121,228.55555555555554
pure-ftpd,chatafl_opt,edges,181,242.22222222222223
pure-ftpd,chatafl_opt,edges,241,251.66666666666666
pure-ftpd,chatafl_opt,edges,301,257.8888888888889
pure-ftpd,chatafl_opt,edges,361,262.55555555555554
pure-ftpd,chatafl_opt,edges,421,268.44444444444446
pure-ftpd,chatafl_opt,edges,481,273.8888888888889
pure-ftpd,chatafl_opt,edges,541,277.55555555555554
pure-ftpd,chatafl_opt,edges,601,281.77777777777777
pure-ftpd,chatafl_opt,edges,661,283.44444444444446
pure-ftpd,chatafl_opt,edges,721,285.1111111111111
pure-ftpd,chatafl_opt,edges,781,287.55555555555554
pure-ftpd,chatafl_opt,edges,841,289.77777777777777
pure-ftpd,chatafl_opt,edges,901,292.0
pure-ftpd,chatafl_opt,edges,961,292.44444444444446
pure-ftpd,chatafl_opt,edges,1021,293.44444444444446
pure-ftpd,chatafl_opt,edges,1081,294.55555555555554
pure-ftpd,chatafl_opt,edges,1141,295.6666666666667
pure-ftpd,chatafl_opt,edges,1201,297.1111111111111
pure-ftpd,chatafl_opt,edges,1261,297.6666666666667
pure-ftpd,chatafl_opt,edges,1321,299.0
pure-ftpd,chatafl_opt,edges,1381,300.77777777777777
pure-ftpd,chatafl_opt,edges,1441,303.0
