subject,fuzzer,data_type,time,data
mosquitto,chatafl_opt,nodes,1441,9.0
mosquitto,chatafl_opt,edges,0,0.0
mosquitto,chatafl_opt,edges,1,15.8
mosquitto,chatafl_opt,edges,61,29.2
mosquitto,chatafl_opt,edges,121,32.8
mosquitto,chatafl_opt,edges,181,35.0
mosquitto,chatafl_opt,edges,241,35.8
mosquitto,chatafl_opt,edges,301,36.2
mosquitto,chatafl_opt,edges,361,37.2
mosquitto,chatafl_opt,edges,421,37.8
mosquitto,chatafl_opt,edges,481,39.0
mosquitto,chatafl_opt,edges,541,39.0
mosquitto,chatafl_opt,edges,601,39.0
mosquitto,chatafl_opt,edges,661,39.2
mosquitto,chatafl_opt,edges,721,39.4
mosquitto,chatafl_opt,edges,781,39.8
mosquitto,chatafl_opt,edges,841,40.0
mosquitto,chatafl_opt,edges,901,40.2
mosquitto,chatafl_opt,edges,961,40.4
mosquitto,chatafl_opt,edges,1021,40.6
mosquitto,chatafl_opt,edges,1081,40.8
mosquitto,chatafl_opt,edges,1141,41.0
mosquitto,chatafl_opt,edges,1201,41.0
mosquitto,chatafl_opt,edges,1261,41.2
mosquitto,chatafl_opt,edges,1321,41.8
mosquitto,chatafl_opt,edges,1381,42.2
mosquitto,chatafl_opt,edges,1441,42.6
