run	container_id	container_name	image	fuzzer	outdir	archive_name
1	ecddc6ad23e0c0a84d9437ca58147696464a3d80041d52104a9db50e188ebdec	-	exim	chatafl-opt	out-exim-chatafl_opt	out-exim-chatafl_opt_1.tar.gz
