run	container_id	container_name	image	fuzzer	outdir	archive_name
1	0f16da13b2fb37f992945f9ad01b7b24fe2c1626236a2637fd7f419ade3c1257	-	lighttpd1	chatafl-opt	out-lighttpd1-chatafl_opt	out-lighttpd1-chatafl_opt_1.tar.gz
